,Count,Count,Count,Count,Count,Count,Count,Count,Count,Count
Document,Britain and the world,Business Environment,Chapter,Foreword from the Prime Minister,Grand Challenges,Ideas,Infrastructure,Introduction,People,Places
sourcing,0,1,0,0,0,0,0,0,0,0
south,0,1,0,0,0,8,3,0,1,10
space,0,1,0,0,1,7,5,0,0,0
spaceflights,0,0,0,0,0,0,1,0,0,0
spaceport,0,0,0,0,0,0,1,0,0,0
spaceports,0,0,0,0,0,0,3,0,0,0
spain,0,1,0,0,0,0,2,0,0,0
spanning,0,0,0,0,0,0,0,0,1,0
spatial,0,0,0,0,0,0,0,0,0,1
speaking,0,1,0,0,0,0,0,0,0,0
specialist,0,0,0,0,1,0,0,0,2,1
specific,0,9,0,0,2,2,1,2,3,0
specifically,0,0,0,0,1,0,0,0,0,0
specified,0,0,0,0,0,0,0,0,1,0
speech,0,1,0,0,2,0,0,0,0,0
speed,0,0,0,0,4,0,8,1,1,2
speeds,0,0,0,0,0,0,1,0,0,0
spend,0,0,0,0,0,0,1,0,1,0
spending,1,0,0,0,0,7,2,0,0,1
spent,0,0,0,0,0,0,0,0,2,1
sperumquam,0,0,0,0,0,0,0,1,0,0
spin,0,1,0,0,0,3,0,0,0,0
spirit,0,0,0,0,2,0,0,0,0,1
split,0,0,0,0,0,0,0,0,1,0
sponsor,0,0,0,0,0,1,0,0,0,0
sport,0,0,0,0,0,0,0,0,0,1
spot,0,0,0,0,0,1,0,0,0,0
spotlight,0,0,0,0,0,0,0,0,1,0
spread,0,1,0,0,0,1,2,0,1,2
spreading,0,2,0,0,0,0,0,0,0,0
spring,0,0,0,0,0,0,1,0,1,0
spurring,0,0,0,0,1,0,0,0,0,0
square,0,1,0,0,0,2,0,0,0,0
ssi,0,0,0,0,0,0,0,0,0,2
stable,0,0,0,0,0,2,1,0,0,0
staff,0,5,0,0,0,1,0,0,3,1
stage,0,0,0,0,1,2,4,1,2,1
stages,0,1,0,0,0,0,0,0,2,0
staircase,0,1,0,0,0,0,0,0,0,0
stakeholder,0,1,0,0,0,0,0,0,0,0
stakeholders,0,1,0,0,1,0,3,1,1,0
standard,0,1,0,0,0,1,1,0,6,0
standards,2,8,0,2,4,1,3,5,3,0
standardsetter,0,0,0,0,1,0,0,0,0,0
standing,0,1,0,0,0,1,0,0,0,0
stands,0,0,0,0,0,0,0,1,0,0
stansted,0,0,0,0,0,0,0,0,0,2
stars,0,0,0,0,0,1,0,0,0,0
start,1,15,0,0,2,4,5,2,1,0
started,0,2,0,0,0,1,0,0,1,3
starting,0,0,0,0,2,0,1,0,2,1
starts,0,3,0,0,0,0,0,0,4,0
startups,0,0,0,0,1,0,0,0,0,0
state,0,1,0,3,0,0,2,1,0,0
stated,0,1,0,0,0,0,0,0,0,0
statement,0,1,0,0,0,0,2,0,0,0
stateof,0,0,0,0,0,0,1,0,0,0
states,0,0,0,0,1,4,0,0,1,1
static,0,0,0,0,0,0,1,0,0,0
stations,0,0,0,0,0,0,2,0,0,0
statistical,0,0,0,0,0,0,0,0,0,1
statistics,0,0,0,0,1,0,0,1,1,0
status,0,0,0,0,0,0,2,0,0,0
statutory,0,0,0,0,0,0,2,0,0,1
stay,1,1,0,0,2,0,0,0,1,0
staying,0,0,0,0,0,1,0,0,0,0
steam,0,0,0,0,1,0,0,0,0,0
steel,0,0,0,0,0,1,0,0,0,8
steelworks,0,0,0,0,0,0,0,0,0,1
stem,0,0,0,0,0,1,1,0,28,0
step,0,1,0,1,1,1,0,0,1,0
stephenson,0,0,0,0,0,1,0,0,0,0
steps,0,2,0,0,1,0,4,0,3,1
stevensonfarmer,0,0,0,0,0,0,0,0,1,0
still,0,0,0,0,0,3,0,0,3,0
stimulate,0,2,0,0,2,0,1,0,0,2
stimulates,0,0,0,0,1,0,0,0,0,0
stimulating,0,1,0,0,0,2,0,0,0,0
stirling,0,0,0,0,0,0,0,0,0,1
stoke,0,0,0,0,0,0,0,0,0,3
storage,0,0,0,0,0,2,3,0,0,1
store,0,0,0,0,1,0,0,0,0,0
story,0,1,0,0,0,1,0,0,0,0
stowe,0,0,0,0,3,0,0,0,0,0
strategic,0,6,0,2,4,5,14,5,3,5
strategically,0,0,0,0,0,1,3,0,0,0
strategies,1,1,0,0,1,3,3,3,3,12
strategy,12,56,0,12,29,34,59,43,25,27
streak,0,0,0,0,0,1,0,0,0,0
streams,0,0,0,0,0,0,1,0,0,1
street,0,0,0,0,1,0,1,0,0,0
strength,0,2,0,0,1,4,0,0,0,2
strengthen,0,1,0,0,1,0,7,0,2,6
strengthened,0,0,0,0,1,1,1,0,0,1
strengthening,0,1,0,0,1,0,3,0,0,0
strengthens,0,0,0,1,0,0,0,0,0,0
strengths,2,6,0,1,8,15,4,10,3,5
strict,0,1,0,0,1,0,0,0,0,0
strides,0,0,0,0,0,0,0,1,0,2
striking,0,0,0,0,0,1,0,0,0,0
strong,1,7,0,2,3,7,3,3,4,8
stronger,0,2,0,1,0,3,2,0,0,0
strongest,0,0,0,0,0,0,0,1,0,0
strongly,0,1,0,0,0,0,0,0,0,0
structure,0,0,0,0,0,2,0,0,0,0
structured,0,1,0,0,0,0,0,0,1,0
structures,0,0,0,0,0,0,2,0,0,1
struggle,0,0,0,0,0,0,0,0,1,0
struggled,0,0,0,1,0,0,0,0,0,0
student,0,0,0,0,0,1,1,0,7,0
students,0,0,0,0,0,2,0,0,37,0
studied,0,0,0,0,0,0,0,1,0,0
studies,0,2,0,0,0,0,0,0,0,0
study,0,4,0,0,1,2,7,1,19,8
studying,0,0,0,0,0,1,0,0,3,0
style,0,0,0,0,0,0,0,0,1,0
sub,0,0,0,0,0,0,1,0,0,0
subject,0,3,0,0,1,1,1,0,3,1
subjects,0,0,0,0,0,0,0,0,8,0
submitted,0,1,0,0,0,0,0,0,0,0
subregional,0,0,0,0,0,0,0,0,0,1
subsequent,0,0,0,0,0,0,1,0,0,0
subsidise,0,1,0,0,0,0,0,0,0,0
subsidising,0,1,0,0,0,0,0,0,0,0
substances,0,0,0,0,0,0,0,0,0,1
substantial,0,3,0,0,1,3,1,0,0,0
substantially,1,1,0,0,0,1,0,0,0,0
succeed,1,2,0,0,1,0,0,0,0,0
success,1,12,0,0,5,3,4,1,4,7
successes,0,1,0,0,0,0,0,2,0,1
successful,1,3,0,2,1,3,1,4,4,2
successfully,0,1,0,0,2,0,1,2,0,0
succession,0,0,0,0,0,0,1,0,0,0
successive,0,1,0,0,0,0,0,2,0,0
suffer,0,1,0,0,0,0,0,0,1,0
sufficient,1,1,0,0,0,0,0,0,0,1
suffolk,0,1,0,0,0,0,0,0,0,0
suggest,0,1,0,0,0,0,0,0,0,1
suggested,0,1,0,0,0,0,0,0,0,0
suggestion,0,2,0,0,0,0,0,0,0,0
suggests,0,0,0,0,0,1,0,0,0,1
suitability,0,0,0,0,0,0,0,0,0,1
suitable,0,0,0,0,0,0,1,0,0,0
suite,0,1,0,0,0,0,0,0,0,0
summer,0,0,0,0,0,0,1,0,0,0
summit,0,0,0,0,0,0,0,0,1,0
sums,0,1,0,0,0,0,0,0,0,0
sunderland,0,1,0,0,0,0,0,0,0,0
super,0,0,0,0,0,0,1,0,0,0
superfast,0,0,0,0,0,0,5,0,0,0
supplier,0,1,0,0,0,0,0,0,0,0
suppliers,0,3,0,0,0,0,3,0,0,1
supplies,0,0,0,0,0,0,1,0,0,0
supply,2,18,0,0,2,4,8,0,5,6
supplying,0,0,0,0,2,0,0,0,0,0
support,1,42,0,1,27,26,59,5,26,26
supported,0,2,0,1,3,2,5,0,2,4
supporting,1,3,0,0,4,4,8,1,6,3
supportive,0,0,0,0,0,0,1,0,0,0
supports,0,2,0,0,1,5,2,0,3,0
supranational,0,0,0,0,0,1,0,0,0,0
sure,0,2,0,0,0,0,1,0,1,1
surge,0,0,0,0,0,0,1,0,0,0
surrey,0,0,0,0,0,1,0,0,0,0
surrounding,0,0,0,0,0,0,0,1,0,1
surveillance,0,0,0,0,0,1,0,0,0,0
survey,0,1,0,0,0,4,1,0,1,1
surveys,0,0,0,0,0,1,0,0,0,0
susannah,0,0,0,0,0,1,0,0,0,0
sustainability,0,0,0,0,0,1,1,0,0,0
sustainable,0,2,0,0,4,3,2,0,0,2
sustainably,0,0,0,0,0,0,2,0,0,0
sustained,0,0,0,0,0,2,0,1,0,1
svk,0,0,0,0,0,1,0,0,0,0
svn,0,0,0,0,0,1,0,0,0,0
swan,0,0,0,0,0,1,0,0,0,0
swansea,0,0,0,0,0,0,2,0,0,3
swe,0,0,0,0,0,1,0,0,0,0
sweden,0,1,0,0,0,1,0,0,0,0
swift,0,0,0,0,0,0,1,0,0,0
swiftkey,0,1,0,0,0,0,0,0,0,0
swindon,0,0,0,0,0,0,0,0,0,1
switch,0,1,0,0,0,0,0,0,0,0
switzerland,0,0,0,0,0,0,0,0,1,0
symptoms,0,0,0,0,0,2,0,0,0,0
synergies,0,0,0,0,0,0,1,0,0,0
synthetic,0,0,0,0,0,0,0,1,0,0
system,2,5,0,0,4,5,4,0,25,5
systematically,0,0,0,0,0,0,0,1,0,0
systems,0,3,0,0,10,7,10,2,6,1
systemwide,0,0,0,0,0,0,0,0,1,0
table,0,0,0,0,0,0,0,0,0,1
tackle,0,0,0,0,2,0,1,2,5,1
tackled,0,0,0,0,0,0,0,1,0,0
tackles,0,1,0,0,0,0,0,0,0,0
tackling,0,1,0,0,1,0,0,1,1,0
tail,0,1,0,0,0,0,0,3,0,0
tailored,0,0,0,0,1,0,0,0,2,0
take,2,11,0,2,10,5,11,6,13,4
taken,0,1,0,0,2,0,1,1,2,2
takeover,0,1,0,0,0,0,0,0,0,0
takes,0,1,0,1,1,0,1,0,1,0
taking,1,2,0,0,0,2,8,3,8,1
talbot,0,0,0,0,0,0,0,0,0,1
talent,0,7,0,0,1,15,2,2,7,0
talented,0,0,0,0,0,2,0,0,2,0
talents,0,0,0,0,0,2,0,0,1,0
tangible,0,2,0,0,0,0,0,0,0,0
target,0,3,0,0,0,3,1,0,6,2
targeted,0,0,0,0,0,1,3,0,3,2
targeting,0,0,0,0,0,0,1,0,0,1
tariff,0,0,0,0,0,0,1,0,0,0
task,0,1,0,0,0,0,1,0,0,0
taskforce,0,5,0,0,1,0,0,0,1,2
tasks,0,0,0,0,2,0,0,0,0,0
tata,0,0,0,0,0,0,0,0,0,1
taught,0,0,0,0,0,0,0,0,1,0
tax,0,8,0,0,0,0,0,0,0,0
taxation,0,1,0,0,0,0,1,0,0,0
taxes,0,1,0,0,1,0,0,0,0,0
taxpayers,0,0,0,0,0,0,0,0,1,0
tay,0,0,0,0,0,0,0,0,0,1
taylor,0,2,0,0,0,0,0,1,3,0
tdx,0,0,0,0,0,2,0,0,0,0
te,0,0,0,0,0,0,0,1,0,0
teach,0,0,0,0,0,0,0,0,2,0
teacher,0,0,0,0,0,0,0,1,2,1
teachers,0,0,0,0,1,1,0,1,11,1
teaching,0,0,0,0,1,2,0,0,11,0
team,0,2,0,0,0,1,0,0,0,0
teams,0,0,0,0,2,1,0,0,0,0
tech,0,2,0,0,1,3,1,1,1,3
techenabled,0,0,0,0,1,0,0,0,0,0
technical,1,2,0,0,2,0,4,0,22,2
technician,0,0,0,0,0,1,0,0,0,0
technicians,0,0,0,0,1,0,0,0,0,0
techniques,0,0,0,0,3,0,2,0,0,0
technological,0,3,0,1,5,0,2,5,5,1
technologies,1,24,0,1,45,24,23,8,3,0
technologists,0,0,0,1,0,1,0,0,0,0
technology,2,10,0,0,12,21,19,3,15,4
tees,0,1,0,0,0,0,0,0,0,7
teesside,0,0,0,0,0,0,0,0,0,1
telecommunications,0,0,0,0,0,0,1,0,0,0
telecoms,0,0,0,0,0,0,4,0,0,0
telescope,0,0,0,0,0,1,0,0,0,0
telescopes,0,0,0,0,0,2,0,0,0,0
tem,0,0,0,0,0,0,0,1,0,0
ten,0,2,0,0,0,1,3,0,0,0
tend,0,0,0,0,0,0,0,0,0,2
tending,0,0,0,0,0,1,0,0,0,0
tends,0,0,0,0,0,3,0,0,0,0
tentus,0,0,0,0,0,0,0,1,0,0
term,0,9,0,0,5,3,22,6,2,6
terminal,0,0,0,0,0,0,2,0,0,0
terms,0,2,0,0,1,2,0,1,0,0
tertiary,0,0,0,0,0,0,0,0,3,0
test,0,2,0,0,3,3,6,2,6,1
testament,0,0,0,0,0,0,0,1,0,0
testbed,0,0,0,0,1,0,0,0,0,0
testbeds,0,0,0,0,1,0,2,0,0,0
tested,0,1,0,0,0,2,1,0,0,0
testing,0,1,0,0,3,1,1,0,1,0
textiles,0,0,0,0,0,1,0,0,0,0
tfl,0,0,0,0,0,0,5,0,0,0
thames,0,0,0,0,0,0,0,0,0,2
thanks,0,0,0,1,1,0,0,0,0,0
theme,0,1,0,0,0,0,0,0,0,0
themes,0,0,0,0,0,1,0,0,0,0
therapies,0,0,0,0,1,1,0,0,0,0
therefore,0,0,0,0,2,0,0,0,0,2
things,0,1,0,0,1,1,1,1,0,0
thinking,0,0,0,0,0,0,0,1,0,0
third,0,5,0,0,1,5,2,0,1,1
thirdly,0,0,0,0,0,0,0,0,2,0
thirds,0,0,0,1,1,0,1,0,0,0
thirty,0,0,0,1,0,0,0,0,0,0
thor,0,0,0,0,0,1,0,0,0,0
thorough,0,0,0,0,2,0,0,0,0,0
thousands,0,2,0,0,3,1,0,1,0,0
three,0,2,0,0,2,3,5,0,5,2
threefold,0,0,0,0,0,1,0,0,0,0
threeyear,0,1,0,0,0,0,0,0,0,0
thriller,0,0,0,0,0,1,0,0,0,0
thrive,1,1,0,0,0,0,1,1,1,0
thriving,0,2,0,0,1,1,0,0,1,0
throughout,0,5,0,0,3,4,9,4,6,7
tidal,0,0,0,0,0,1,0,0,0,0
tide,0,1,0,0,0,0,0,0,0,1
tier,0,1,0,0,0,3,0,0,0,0
ties,0,0,0,1,0,0,0,0,0,0
tighter,0,1,0,0,0,0,0,0,0,0
tim,0,0,0,0,0,1,0,0,0,0
time,2,1,0,2,3,0,4,4,10,1
timely,0,0,0,0,0,0,1,0,0,0
times,0,3,0,1,2,1,2,0,0,0
timetable,0,0,0,0,0,0,0,0,1,0
timetables,0,0,0,0,0,0,1,0,0,0
timewise,0,0,0,0,0,0,0,0,1,0
today,0,2,0,1,3,1,0,0,2,0
toend,0,0,0,0,0,0,1,0,0,0
together,1,14,0,2,7,14,3,4,5,6
togovernment,0,1,0,0,0,0,0,0,0,0
tolls,0,0,0,0,0,0,0,0,0,1
tomorrow,0,0,0,0,0,0,0,0,1,0
took,0,0,0,0,0,1,0,0,0,1
toolkit,0,0,0,0,0,0,2,0,1,1
tools,0,2,0,0,1,0,2,1,0,0
top,0,10,0,0,0,12,0,2,3,1
total,0,6,0,0,3,4,5,0,3,1
tourism,1,2,0,0,0,0,0,0,0,0
towards,0,1,0,0,8,0,6,0,1,2
tower,0,0,0,0,0,1,0,0,0,0
town,0,0,0,0,0,0,0,0,0,4
towns,0,2,0,0,2,0,5,2,0,11
trace,0,0,0,0,0,1,0,0,0,0
track,0,0,0,0,0,2,3,0,0,1
tracking,0,0,0,0,0,0,1,0,0,0
tracks,0,0,0,0,1,0,0,0,0,0
trackside,0,0,0,0,0,0,2,0,0,0
trade,1,8,0,0,0,1,2,11,0,0
trades,0,0,0,0,0,0,0,0,3,0
trading,1,1,0,0,0,0,0,3,0,0
tradition,1,0,0,0,0,0,0,0,0,0
traditional,0,0,0,0,0,0,0,1,1,1
traditionally,0,0,0,0,0,1,0,0,0,0
traffic,0,1,0,0,0,0,2,0,0,0
train,0,0,0,0,1,0,1,0,2,1
trained,0,0,0,0,0,0,0,0,4,0
training,0,7,0,0,2,0,1,0,21,4
trains,0,0,0,0,0,0,2,0,0,0
trans,0,0,0,0,0,0,1,0,0,0
transaction,0,0,0,0,0,0,1,0,0,0
transactions,0,0,0,0,1,0,1,0,0,0
transfer,0,0,0,0,0,2,0,1,2,0
transferred,0,0,0,0,0,0,1,0,0,0
transferring,0,0,0,0,0,0,0,0,1,0
transform,0,2,0,0,5,7,6,2,1,0
transformation,0,1,0,0,0,1,0,3,0,0
transformational,0,1,0,0,2,0,4,0,0,0
transformative,0,4,0,0,0,1,1,0,0,0
transformed,1,0,0,1,2,0,1,3,0,0
transforming,1,0,0,0,3,2,7,2,0,4
transforms,0,0,0,0,0,0,0,0,1,0
transition,0,3,0,0,2,0,0,0,1,0
translate,0,0,0,0,0,2,0,0,0,0
translates,0,0,0,0,0,2,0,0,0,0
translating,0,1,0,0,0,1,0,1,0,0
translation,0,0,0,0,2,0,0,0,0,0
translational,0,0,0,0,0,0,0,0,0,1
transmit,0,0,0,0,0,1,0,0,0,0
transmitting,0,0,0,0,0,1,0,0,0,0
transparency,0,0,0,0,0,0,1,0,2,0
transport,0,4,0,0,19,2,24,0,1,7
transporting,0,0,0,0,0,0,1,0,0,0
travel,0,0,0,0,2,0,4,0,0,0
travellers,0,0,0,0,0,0,1,0,0,0
treat,0,0,0,0,2,0,0,0,0,0
treated,0,1,0,0,0,0,0,0,0,0
treatment,0,0,0,0,0,2,0,0,0,0
treatments,0,1,0,0,1,1,0,0,0,0
trend,0,0,0,0,0,0,0,0,1,1
trends,0,0,0,0,2,0,5,2,0,0
trengthening,0,1,0,0,0,0,0,0,0,0
trent,0,1,0,0,0,0,0,0,0,3
trial,0,2,0,0,1,0,3,0,1,0
trialling,0,1,0,0,0,1,0,0,0,0
trials,0,0,0,0,1,0,3,0,0,0
trillions,0,0,0,0,1,0,0,0,0,0
tripled,0,0,0,0,0,1,0,0,0,0
trl,0,0,0,0,0,0,1,0,0,0
true,1,0,0,0,0,0,0,0,0,0
truly,0,0,0,1,2,0,0,1,1,0
trust,0,2,0,0,1,0,1,0,0,0
trusted,1,0,0,0,1,2,3,0,0,0
trusts,0,1,0,0,1,0,0,0,0,0
try,0,0,0,0,0,0,0,1,0,0
trying,0,0,0,0,1,0,0,0,0,0
tube,0,0,0,0,0,0,1,0,0,0
tuition,0,0,0,0,0,0,0,0,1,0
tur,0,0,0,0,0,1,0,0,0,0
turbine,0,0,0,0,0,1,0,0,0,0
turbines,0,0,0,0,0,1,0,0,0,0
turing,0,0,0,0,2,0,0,0,0,0
turn,0,1,0,1,2,1,1,0,1,1
turned,0,0,0,0,0,1,0,0,0,0
turning,0,0,0,0,0,1,1,0,0,0
turnover,0,5,0,0,0,0,0,0,0,0
tv,0,0,0,0,0,0,0,0,1,0
twenty,0,0,0,0,0,0,0,0,1,0
twice,0,0,0,0,0,0,0,0,3,0
two,0,3,0,2,2,1,4,2,2,2
tyne,0,0,0,0,0,0,0,0,0,1
type,0,0,0,0,1,0,0,0,0,0
types,0,0,0,0,1,0,0,1,0,0
typically,0,0,0,0,0,1,0,0,0,0
ubiquitous,0,0,0,0,0,2,0,0,0,0
uk,3,120,0,0,70,116,83,47,26,30
ukef,0,1,0,0,0,0,0,0,0,0
ukri,0,0,0,0,0,2,0,0,0,0
ullorer,0,0,0,0,0,0,0,1,0,0
ultra,0,3,0,0,1,0,1,0,0,0
ultrafast,0,0,0,0,0,0,1,0,0,0
unable,0,0,0,0,0,0,0,0,1,0
uncertainty,1,0,0,0,0,0,0,1,0,0
underdeveloped,0,1,0,0,0,0,0,0,0,0
undergoing,0,0,0,0,1,0,0,0,0,2
undergraduate,0,0,0,0,0,0,0,0,1,0
undergraduates,0,0,0,0,0,0,0,0,1,0
underground,0,0,0,0,0,1,0,0,0,0
underperform,0,0,0,0,0,0,0,1,0,0
underperformance,0,0,0,0,0,0,0,1,0,0
underperforming,0,1,0,0,0,0,0,0,0,0
underpin,0,0,0,0,0,1,0,0,0,0
underpinned,0,0,0,0,0,2,0,0,1,0
underpinning,0,0,0,0,1,1,1,0,1,0
underrepresentation,0,0,0,0,0,0,0,0,1,0
underrepresented,0,0,0,0,0,0,0,0,1,0
underserved,0,1,0,0,0,0,0,0,0,0
understand,0,3,0,0,2,1,3,1,2,0
understanding,0,1,0,0,2,1,1,2,2,1
understood,0,0,0,0,0,0,0,1,0,1
undersupply,0,0,0,0,0,0,0,0,1,0
undertake,0,0,0,0,0,0,4,0,4,0
undertaken,0,0,0,0,0,1,0,0,1,0
undertaking,0,0,0,0,2,0,0,0,2,0
underused,0,0,0,0,0,0,1,0,0,1
unemployment,0,0,0,1,0,0,0,0,1,0
unep,0,0,0,0,0,0,1,0,0,0
unfairly,0,1,0,0,0,0,0,0,0,0
unflinchingly,0,0,0,0,0,0,0,1,0,0
uniform,0,1,0,0,0,0,0,0,0,0
unimaginative,0,0,0,0,1,0,0,0,0,0
union,1,1,0,2,0,0,0,3,4,1
unionlearn,0,0,0,0,0,0,0,0,1,0
unions,0,0,0,0,0,0,0,0,0,1
unique,0,1,0,0,0,0,1,1,0,0
united,2,1,0,2,2,2,1,4,4,2
units,0,1,0,0,0,0,0,0,0,0
universal,0,0,0,0,1,0,0,0,1,0
universe,0,0,0,0,0,1,0,0,0,0
universities,2,10,0,2,4,28,1,3,6,3
university,0,0,0,0,0,11,0,1,8,4
unless,0,0,0,1,0,0,0,2,0,0
unlock,0,1,0,0,0,0,0,0,0,1
unlocking,0,1,0,0,0,0,1,0,0,0
unmet,0,0,0,0,0,0,0,0,1,0
unprecedented,1,0,0,0,2,0,0,0,0,0
unt,0,0,0,0,0,0,0,1,0,0
untapped,0,0,0,0,0,0,0,0,1,0
unusual,0,1,0,0,0,0,0,0,1,0
unusually,0,1,0,0,0,0,0,0,0,0
unwavering,0,0,0,0,0,0,0,0,0,1
update,0,0,0,0,0,0,2,0,1,0
updated,1,1,0,0,0,0,0,0,0,0
updating,0,0,0,0,1,0,0,0,0,0
upgrade,0,0,0,0,0,0,6,2,0,0
upgraded,1,0,0,0,0,0,0,0,0,0
upgrading,0,1,0,0,0,0,0,0,0,0
upon,0,0,0,0,1,0,0,1,2,0
ups,0,5,0,0,0,1,0,0,0,0
upstream,0,0,0,0,0,1,0,0,0,0
uptake,0,1,0,0,1,0,1,0,1,1
urban,0,0,0,0,2,0,4,1,0,0
urbanisation,0,0,0,0,1,1,0,0,0,0
urbanising,0,0,0,0,1,0,0,0,0,0
urgent,0,0,0,0,0,0,0,1,0,0
us,2,6,0,3,5,7,7,5,2,0
usa,0,1,0,0,0,1,0,1,0,0
usage,0,0,0,0,0,0,0,0,0,1
usb,0,0,0,0,0,1,0,0,0,0
usd,0,0,0,0,1,0,0,1,0,0
use,0,7,0,0,21,11,16,2,3,6
used,0,1,0,0,3,5,1,1,0,0
user,0,0,0,0,0,0,1,0,0,0
users,0,0,0,0,0,1,2,0,0,0
uses,0,0,0,0,4,1,0,0,0,0
usfinth,0,0,0,0,0,0,1,0,0,0
using,0,1,0,0,5,6,3,0,0,2
ut,0,0,0,0,0,0,0,1,0,0
utilise,0,0,0,0,0,0,2,0,0,0
utility,0,0,0,0,0,0,1,0,0,0
vacuum,0,0,0,0,0,2,0,0,0,0
valley,0,1,0,0,0,0,0,0,0,4
valuable,0,2,0,0,0,0,0,1,1,0
value,0,13,0,1,2,12,6,0,5,3
valued,0,2,0,0,0,0,0,0,2,0
values,0,1,0,0,0,0,0,0,0,0
valves,0,0,0,0,0,0,0,0,0,1
vanguard,1,0,0,0,0,0,0,0,0,0
variation,0,0,0,0,0,0,0,0,2,1
variations,0,0,0,0,0,0,0,0,1,0
varied,0,0,0,0,0,0,0,0,0,1
variety,0,0,0,0,0,0,2,0,1,0
various,0,0,0,0,0,0,1,0,0,0
vary,0,0,0,0,0,0,1,0,2,0
vast,0,0,0,0,1,0,0,0,0,0
vehicle,0,3,0,0,2,0,2,0,1,0
vehicles,0,8,0,1,16,3,6,0,0,0
veligenis,0,0,0,0,0,0,0,1,0,0
venture,0,1,0,0,1,0,1,0,0,0
vertically,0,1,0,0,0,0,0,0,0,0
via,0,1,0,0,0,0,1,0,0,1
vibrant,0,0,0,1,0,0,0,0,0,0
video,0,0,0,0,0,1,0,0,1,0
view,0,2,0,0,0,1,1,0,1,0
views,0,1,0,0,0,0,0,0,0,0
virgin,0,0,0,0,0,0,0,1,0,0
virtual,0,1,0,0,0,1,0,0,0,0
viruses,0,0,0,0,0,1,0,0,0,0
visa,0,0,0,0,0,1,0,0,0,0
visas,0,1,0,0,0,1,0,0,0,0
vision,2,3,0,1,0,3,0,4,0,3
visionary,0,1,0,0,0,0,0,0,0,0
visions,0,0,0,0,1,0,0,0,0,0
visual,0,0,0,0,1,1,0,0,0,0
vital,0,3,0,2,1,2,0,0,7,4
vitality,0,0,0,0,0,0,0,1,0,0
vocational,0,1,0,0,0,0,0,0,0,0
vodafone,0,0,0,0,0,0,2,0,0,0
voice,0,0,0,0,0,0,1,0,1,0
voices,0,0,0,0,1,0,1,0,0,0
volecer,0,0,0,0,0,0,0,1,0,0
volume,0,2,0,0,0,0,0,0,0,0
volunteers,0,0,0,0,1,0,0,0,0,0
voucher,0,0,0,0,0,0,1,0,0,0
w,0,0,0,0,1,0,0,0,0,0
wage,0,2,0,0,0,0,0,0,1,0
wages,0,4,0,1,0,0,0,3,3,0
wales,0,2,0,0,2,4,3,7,1,14
want,2,1,0,0,8,7,3,2,9,2
wants,0,0,0,0,2,1,0,0,0,1
war,0,0,0,0,1,0,0,0,0,0
warehouse,0,1,0,0,0,0,0,0,0,0
warehouses,0,0,0,0,1,0,0,0,0,0
warrington,0,0,0,0,0,0,0,0,0,1
warwick,0,0,0,0,0,0,0,0,0,2
warwickshire,0,0,0,0,0,0,1,0,0,0
waste,0,1,0,0,0,2,9,0,0,0
water,0,0,0,0,3,1,5,0,0,0
waterfront,0,0,0,0,0,0,1,0,0,0
wave,0,0,0,0,1,5,0,0,0,0
way,0,4,0,1,4,3,6,4,3,0
ways,0,7,0,0,3,4,4,2,6,1
weak,0,0,0,0,0,0,0,2,1,0
weakest,0,0,0,0,0,0,0,0,1,0
weaknesses,0,2,0,1,0,0,0,4,0,0
wealth,0,0,0,0,0,1,1,0,0,0
wearable,0,0,0,0,1,0,0,0,0,0
weather,0,0,0,0,0,2,0,0,0,0
web,0,0,0,0,0,2,0,0,0,0
week,0,0,0,0,0,1,0,0,0,0
weekend,0,0,0,0,0,0,1,0,0,0
weeks,0,2,0,0,0,0,0,1,0,0
weight,0,0,0,0,0,1,0,0,0,0
weighted,0,0,0,0,0,2,0,0,0,0
welcome,0,0,0,0,0,2,0,0,0,0
welcoming,1,1,0,0,0,0,0,1,0,0
well,1,12,0,4,4,5,8,2,9,3
wellbeing,0,0,0,0,1,0,0,0,1,0
wellcome,0,1,0,0,0,0,0,0,0,0
welsh,0,0,0,0,0,0,0,2,1,1
wendy,0,1,0,0,1,0,0,0,0,0
went,0,0,0,0,0,0,0,0,1,0
west,0,2,0,0,1,4,2,0,4,12
wetland,0,0,0,0,0,0,1,0,0,0
wherever,0,0,0,1,0,0,0,0,0,1
whether,0,0,0,0,0,1,2,1,0,0
whilst,0,2,0,0,0,3,2,0,0,0
whisky,0,2,0,0,0,0,0,0,0,0
white,2,26,0,2,13,18,18,12,17,13
whitehall,0,1,0,0,0,0,0,0,0,0
whittle,0,0,0,0,0,1,0,0,0,0
whole,0,4,0,0,1,0,2,1,2,0
whose,0,0,0,1,0,0,0,0,0,0
wi,0,0,0,0,0,0,2,0,0,0
wide,0,8,0,0,3,2,3,0,4,0
widely,0,0,0,0,1,0,0,1,0,3
widen,0,0,0,0,0,0,1,0,4,0
widening,0,0,0,0,0,0,1,0,0,0
widens,0,0,0,0,0,0,0,0,2,0
wider,1,3,0,0,1,6,5,1,7,5
widespread,0,0,0,0,0,0,2,0,0,0
widest,0,0,0,0,0,0,0,1,0,0
willing,0,0,0,0,1,0,0,1,0,0
wiltshire,0,0,0,0,0,0,0,0,1,1
wind,0,0,0,0,4,4,3,0,0,1
winners,0,0,0,0,0,1,0,0,0,0
winning,0,0,0,0,0,1,0,0,0,0
